,Year of Birth,Gender,Ethnicity
619,2011,MALE,ASIAN AND PACIFIC ISLANDER
620,2011,MALE,ASIAN AND PACIFIC ISLANDER
621,2011,MALE,ASIAN AND PACIFIC ISLANDER
622,2011,MALE,ASIAN AND PACIFIC ISLANDER
623,2011,MALE,ASIAN AND PACIFIC ISLANDER
624,2011,MALE,ASIAN AND PACIFIC ISLANDER
625,2011,MALE,ASIAN AND PACIFIC ISLANDER
626,2011,MALE,ASIAN AND PACIFIC ISLANDER
627,2011,MALE,ASIAN AND PACIFIC ISLANDER
628,2011,MALE,ASIAN AND PACIFIC ISLANDER
629,2011,MALE,ASIAN AND PACIFIC ISLANDER
630,2011,MALE,ASIAN AND PACIFIC ISLANDER
631,2011,MALE,ASIAN AND PACIFIC ISLANDER
632,2011,MALE,ASIAN AND PACIFIC ISLANDER
633,2011,MALE,ASIAN AND PACIFIC ISLANDER
634,2011,MALE,ASIAN AND PACIFIC ISLANDER
635,2011,MALE,ASIAN AND PACIFIC ISLANDER
636,2011,MALE,ASIAN AND PACIFIC ISLANDER
637,2011,MALE,ASIAN AND PACIFIC ISLANDER
638,2011,MALE,ASIAN AND PACIFIC ISLANDER
639,2011,MALE,ASIAN AND PACIFIC ISLANDER
640,2011,MALE,ASIAN AND PACIFIC ISLANDER
641,2011,MALE,ASIAN AND PACIFIC ISLANDER
642,2011,MALE,ASIAN AND PACIFIC ISLANDER
643,2011,MALE,ASIAN AND PACIFIC ISLANDER
644,2011,MALE,ASIAN AND PACIFIC ISLANDER
645,2011,MALE,ASIAN AND PACIFIC ISLANDER
646,2011,MALE,ASIAN AND PACIFIC ISLANDER
647,2011,MALE,ASIAN AND PACIFIC ISLANDER
648,2011,MALE,ASIAN AND PACIFIC ISLANDER
649,2011,MALE,ASIAN AND PACIFIC ISLANDER
650,2011,MALE,ASIAN AND PACIFIC ISLANDER
651,2011,MALE,ASIAN AND PACIFIC ISLANDER
652,2011,MALE,ASIAN AND PACIFIC ISLANDER
653,2011,MALE,ASIAN AND PACIFIC ISLANDER
654,2011,MALE,ASIAN AND PACIFIC ISLANDER
655,2011,MALE,ASIAN AND PACIFIC ISLANDER
656,2011,MALE,ASIAN AND PACIFIC ISLANDER
657,2011,MALE,ASIAN AND PACIFIC ISLANDER
658,2011,MALE,ASIAN AND PACIFIC ISLANDER
659,2011,MALE,ASIAN AND PACIFIC ISLANDER
660,2011,MALE,ASIAN AND PACIFIC ISLANDER
661,2011,MALE,ASIAN AND PACIFIC ISLANDER
662,2011,MALE,ASIAN AND PACIFIC ISLANDER
663,2011,MALE,ASIAN AND PACIFIC ISLANDER
664,2011,MALE,ASIAN AND PACIFIC ISLANDER
665,2011,MALE,ASIAN AND PACIFIC ISLANDER
666,2011,MALE,ASIAN AND PACIFIC ISLANDER
667,2011,MALE,ASIAN AND PACIFIC ISLANDER
668,2011,MALE,ASIAN AND PACIFIC ISLANDER
669,2011,MALE,ASIAN AND PACIFIC ISLANDER
670,2011,MALE,ASIAN AND PACIFIC ISLANDER
671,2011,MALE,ASIAN AND PACIFIC ISLANDER
672,2011,MALE,ASIAN AND PACIFIC ISLANDER
673,2011,MALE,ASIAN AND PACIFIC ISLANDER
674,2011,MALE,ASIAN AND PACIFIC ISLANDER
675,2011,MALE,ASIAN AND PACIFIC ISLANDER
676,2011,MALE,ASIAN AND PACIFIC ISLANDER
677,2011,MALE,ASIAN AND PACIFIC ISLANDER
678,2011,MALE,ASIAN AND PACIFIC ISLANDER
679,2011,MALE,ASIAN AND PACIFIC ISLANDER
680,2011,MALE,ASIAN AND PACIFIC ISLANDER
681,2011,MALE,ASIAN AND PACIFIC ISLANDER
682,2011,MALE,ASIAN AND PACIFIC ISLANDER
683,2011,MALE,ASIAN AND PACIFIC ISLANDER
684,2011,MALE,ASIAN AND PACIFIC ISLANDER
685,2011,MALE,ASIAN AND PACIFIC ISLANDER
686,2011,MALE,ASIAN AND PACIFIC ISLANDER
687,2011,MALE,ASIAN AND PACIFIC ISLANDER
688,2011,MALE,ASIAN AND PACIFIC ISLANDER
689,2011,MALE,ASIAN AND PACIFIC ISLANDER
690,2011,MALE,ASIAN AND PACIFIC ISLANDER
691,2011,MALE,ASIAN AND PACIFIC ISLANDER
692,2011,MALE,ASIAN AND PACIFIC ISLANDER
693,2011,MALE,ASIAN AND PACIFIC ISLANDER
694,2011,MALE,ASIAN AND PACIFIC ISLANDER
695,2011,MALE,ASIAN AND PACIFIC ISLANDER
696,2011,MALE,ASIAN AND PACIFIC ISLANDER
697,2011,MALE,ASIAN AND PACIFIC ISLANDER
698,2011,MALE,BLACK NON HISPANIC
699,2011,MALE,BLACK NON HISPANIC
700,2011,MALE,BLACK NON HISPANIC
701,2011,MALE,BLACK NON HISPANIC
702,2011,MALE,BLACK NON HISPANIC
703,2011,MALE,BLACK NON HISPANIC
704,2011,MALE,BLACK NON HISPANIC
705,2011,MALE,BLACK NON HISPANIC
706,2011,MALE,BLACK NON HISPANIC
707,2011,MALE,BLACK NON HISPANIC
708,2011,MALE,BLACK NON HISPANIC
709,2011,MALE,BLACK NON HISPANIC
710,2011,MALE,BLACK NON HISPANIC
711,2011,MALE,BLACK NON HISPANIC
712,2011,MALE,BLACK NON HISPANIC
713,2011,MALE,BLACK NON HISPANIC
714,2011,MALE,BLACK NON HISPANIC
715,2011,MALE,BLACK NON HISPANIC
716,2011,MALE,BLACK NON HISPANIC
717,2011,MALE,BLACK NON HISPANIC
718,2011,MALE,BLACK NON HISPANIC
719,2011,MALE,BLACK NON HISPANIC
720,2011,MALE,BLACK NON HISPANIC
721,2011,MALE,BLACK NON HISPANIC
722,2011,MALE,BLACK NON HISPANIC
723,2011,MALE,BLACK NON HISPANIC
724,2011,MALE,BLACK NON HISPANIC
725,2011,MALE,BLACK NON HISPANIC
726,2011,MALE,BLACK NON HISPANIC
727,2011,MALE,BLACK NON HISPANIC
728,2011,MALE,BLACK NON HISPANIC
729,2011,MALE,BLACK NON HISPANIC
730,2011,MALE,BLACK NON HISPANIC
731,2011,MALE,BLACK NON HISPANIC
732,2011,MALE,BLACK NON HISPANIC
733,2011,MALE,BLACK NON HISPANIC
734,2011,MALE,BLACK NON HISPANIC
735,2011,MALE,BLACK NON HISPANIC
736,2011,MALE,BLACK NON HISPANIC
737,2011,MALE,BLACK NON HISPANIC
738,2011,MALE,BLACK NON HISPANIC
739,2011,MALE,BLACK NON HISPANIC
740,2011,MALE,BLACK NON HISPANIC
741,2011,MALE,BLACK NON HISPANIC
742,2011,MALE,BLACK NON HISPANIC
743,2011,MALE,BLACK NON HISPANIC
744,2011,MALE,BLACK NON HISPANIC
745,2011,MALE,BLACK NON HISPANIC
746,2011,MALE,BLACK NON HISPANIC
747,2011,MALE,BLACK NON HISPANIC
748,2011,MALE,BLACK NON HISPANIC
749,2011,MALE,BLACK NON HISPANIC
750,2011,MALE,BLACK NON HISPANIC
751,2011,MALE,BLACK NON HISPANIC
752,2011,MALE,BLACK NON HISPANIC
753,2011,MALE,BLACK NON HISPANIC
754,2011,MALE,BLACK NON HISPANIC
755,2011,MALE,BLACK NON HISPANIC
756,2011,MALE,BLACK NON HISPANIC
757,2011,MALE,BLACK NON HISPANIC
758,2011,MALE,BLACK NON HISPANIC
759,2011,MALE,BLACK NON HISPANIC
760,2011,MALE,BLACK NON HISPANIC
761,2011,MALE,BLACK NON HISPANIC
762,2011,MALE,BLACK NON HISPANIC
763,2011,MALE,BLACK NON HISPANIC
764,2011,MALE,BLACK NON HISPANIC
765,2011,MALE,BLACK NON HISPANIC
766,2011,MALE,BLACK NON HISPANIC
767,2011,MALE,BLACK NON HISPANIC
768,2011,MALE,BLACK NON HISPANIC
769,2011,MALE,BLACK NON HISPANIC
770,2011,MALE,BLACK NON HISPANIC
771,2011,MALE,BLACK NON HISPANIC
772,2011,MALE,BLACK NON HISPANIC
773,2011,MALE,BLACK NON HISPANIC
774,2011,FEMALE,WHITE NON HISPANIC
775,2011,MALE,BLACK NON HISPANIC
776,2011,MALE,BLACK NON HISPANIC
777,2011,MALE,BLACK NON HISPANIC
778,2011,MALE,BLACK NON HISPANIC
779,2011,MALE,BLACK NON HISPANIC
780,2011,MALE,BLACK NON HISPANIC
781,2011,MALE,BLACK NON HISPANIC
782,2011,MALE,BLACK NON HISPANIC
783,2011,MALE,BLACK NON HISPANIC
784,2011,MALE,BLACK NON HISPANIC
785,2011,MALE,BLACK NON HISPANIC
786,2011,MALE,BLACK NON HISPANIC
787,2011,MALE,BLACK NON HISPANIC
788,2011,MALE,BLACK NON HISPANIC
789,2011,MALE,BLACK NON HISPANIC
790,2011,MALE,BLACK NON HISPANIC
791,2011,MALE,BLACK NON HISPANIC
792,2011,MALE,BLACK NON HISPANIC
793,2011,MALE,BLACK NON HISPANIC
794,2011,MALE,BLACK NON HISPANIC
795,2011,MALE,BLACK NON HISPANIC
796,2011,MALE,BLACK NON HISPANIC
797,2011,MALE,BLACK NON HISPANIC
798,2011,MALE,BLACK NON HISPANIC
799,2011,MALE,BLACK NON HISPANIC
800,2011,MALE,BLACK NON HISPANIC
801,2011,MALE,BLACK NON HISPANIC
802,2011,MALE,BLACK NON HISPANIC
803,2011,MALE,BLACK NON HISPANIC
804,2011,MALE,BLACK NON HISPANIC
805,2011,MALE,BLACK NON HISPANIC
806,2011,MALE,BLACK NON HISPANIC
807,2011,MALE,BLACK NON HISPANIC
808,2011,MALE,BLACK NON HISPANIC
809,2011,MALE,BLACK NON HISPANIC
810,2011,FEMALE,WHITE NON HISPANIC
811,2011,MALE,BLACK NON HISPANIC
812,2011,MALE,BLACK NON HISPANIC
813,2011,MALE,BLACK NON HISPANIC
814,2011,MALE,BLACK NON HISPANIC
815,2011,MALE,BLACK NON HISPANIC
816,2011,MALE,BLACK NON HISPANIC
817,2011,MALE,BLACK NON HISPANIC
818,2011,MALE,BLACK NON HISPANIC
819,2011,MALE,BLACK NON HISPANIC
820,2011,MALE,BLACK NON HISPANIC
821,2011,MALE,BLACK NON HISPANIC
822,2011,MALE,BLACK NON HISPANIC
823,2011,MALE,BLACK NON HISPANIC
824,2011,MALE,BLACK NON HISPANIC
825,2011,MALE,BLACK NON HISPANIC
826,2011,MALE,BLACK NON HISPANIC
827,2011,MALE,BLACK NON HISPANIC
828,2011,MALE,BLACK NON HISPANIC
829,2011,MALE,BLACK NON HISPANIC
830,2011,MALE,BLACK NON HISPANIC
831,2011,MALE,BLACK NON HISPANIC
832,2011,MALE,BLACK NON HISPANIC
833,2011,MALE,BLACK NON HISPANIC
834,2011,MALE,BLACK NON HISPANIC
835,2011,MALE,BLACK NON HISPANIC
836,2011,MALE,BLACK NON HISPANIC
837,2011,MALE,BLACK NON HISPANIC
838,2011,MALE,BLACK NON HISPANIC
839,2011,MALE,BLACK NON HISPANIC
840,2011,MALE,BLACK NON HISPANIC
841,2011,MALE,BLACK NON HISPANIC
842,2011,MALE,BLACK NON HISPANIC
843,2011,MALE,BLACK NON HISPANIC
844,2011,MALE,BLACK NON HISPANIC
845,2011,MALE,BLACK NON HISPANIC
846,2011,MALE,BLACK NON HISPANIC
847,2011,MALE,BLACK NON HISPANIC
848,2011,MALE,BLACK NON HISPANIC
849,2011,MALE,BLACK NON HISPANIC
850,2011,MALE,BLACK NON HISPANIC
851,2011,MALE,BLACK NON HISPANIC
852,2011,MALE,BLACK NON HISPANIC
853,2011,MALE,BLACK NON HISPANIC
854,2011,MALE,BLACK NON HISPANIC
855,2011,MALE,BLACK NON HISPANIC
856,2011,MALE,BLACK NON HISPANIC
857,2011,MALE,BLACK NON HISPANIC
858,2011,MALE,BLACK NON HISPANIC
859,2011,MALE,BLACK NON HISPANIC
860,2011,MALE,BLACK NON HISPANIC
861,2011,MALE,BLACK NON HISPANIC
862,2011,MALE,BLACK NON HISPANIC
863,2011,MALE,BLACK NON HISPANIC
864,2011,MALE,BLACK NON HISPANIC
865,2011,MALE,BLACK NON HISPANIC
866,2011,MALE,BLACK NON HISPANIC
867,2011,MALE,BLACK NON HISPANIC
868,2011,MALE,BLACK NON HISPANIC
869,2011,MALE,BLACK NON HISPANIC
870,2011,MALE,BLACK NON HISPANIC
871,2011,MALE,BLACK NON HISPANIC
872,2011,MALE,BLACK NON HISPANIC
873,2011,MALE,BLACK NON HISPANIC
874,2011,MALE,BLACK NON HISPANIC
875,2011,MALE,BLACK NON HISPANIC
876,2011,MALE,BLACK NON HISPANIC
877,2011,MALE,BLACK NON HISPANIC
878,2011,MALE,BLACK NON HISPANIC
879,2011,MALE,BLACK NON HISPANIC
880,2011,FEMALE,WHITE NON HISPANIC
881,2011,MALE,BLACK NON HISPANIC
882,2011,MALE,BLACK NON HISPANIC
883,2011,MALE,BLACK NON HISPANIC
884,2011,MALE,BLACK NON HISPANIC
885,2011,MALE,BLACK NON HISPANIC
886,2011,MALE,BLACK NON HISPANIC
887,2011,MALE,BLACK NON HISPANIC
888,2011,MALE,BLACK NON HISPANIC
889,2011,MALE,BLACK NON HISPANIC
890,2011,MALE,BLACK NON HISPANIC
891,2011,MALE,BLACK NON HISPANIC
892,2011,MALE,BLACK NON HISPANIC
893,2011,MALE,BLACK NON HISPANIC
894,2011,MALE,BLACK NON HISPANIC
895,2011,MALE,BLACK NON HISPANIC
896,2011,MALE,BLACK NON HISPANIC
897,2011,MALE,BLACK NON HISPANIC
898,2011,MALE,HISPANIC
899,2011,MALE,HISPANIC
900,2011,MALE,HISPANIC
901,2011,MALE,HISPANIC
902,2011,MALE,HISPANIC
903,2011,MALE,HISPANIC
904,2011,MALE,HISPANIC
905,2011,MALE,HISPANIC
906,2011,MALE,HISPANIC
907,2011,MALE,HISPANIC
908,2011,MALE,HISPANIC
909,2011,MALE,HISPANIC
910,2011,MALE,HISPANIC
911,2011,MALE,HISPANIC
912,2011,MALE,HISPANIC
913,2011,MALE,HISPANIC
914,2011,MALE,HISPANIC
915,2011,MALE,HISPANIC
916,2011,MALE,HISPANIC
917,2011,MALE,HISPANIC
918,2011,MALE,HISPANIC
919,2011,MALE,HISPANIC
920,2011,MALE,HISPANIC
921,2011,MALE,HISPANIC
922,2011,MALE,HISPANIC
923,2011,MALE,HISPANIC
924,2011,MALE,HISPANIC
925,2011,MALE,HISPANIC
926,2011,MALE,HISPANIC
927,2011,MALE,HISPANIC
928,2011,MALE,HISPANIC
929,2011,MALE,HISPANIC
930,2011,MALE,HISPANIC
931,2011,MALE,HISPANIC
932,2011,MALE,HISPANIC
933,2011,MALE,HISPANIC
934,2011,MALE,HISPANIC
935,2011,MALE,HISPANIC
936,2011,MALE,HISPANIC
937,2011,MALE,HISPANIC
938,2011,MALE,HISPANIC
939,2011,MALE,HISPANIC
940,2011,MALE,HISPANIC
941,2011,MALE,HISPANIC
942,2011,MALE,HISPANIC
943,2011,MALE,HISPANIC
944,2011,MALE,HISPANIC
945,2013,MALE,HISPANIC
946,2011,MALE,HISPANIC
947,2011,MALE,HISPANIC
948,2011,MALE,HISPANIC
949,2011,MALE,HISPANIC
950,2011,MALE,HISPANIC
951,2011,MALE,HISPANIC
952,2011,MALE,HISPANIC
953,2011,MALE,HISPANIC
954,2011,MALE,HISPANIC
955,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
956,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
957,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
958,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
959,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
960,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
961,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
962,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
963,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
964,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
965,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
966,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
967,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
968,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
969,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
970,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
971,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
972,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
973,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
974,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
975,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
976,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
977,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
978,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
979,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
980,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
981,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
982,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
983,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
984,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
985,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
986,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
987,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
988,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
989,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
990,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
991,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
992,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
993,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
994,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
995,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
996,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
997,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
998,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
999,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
1000,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
1001,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
1002,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
1003,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
1004,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
1005,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
1006,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
1007,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
1008,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
1009,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
1010,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
1011,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
1012,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
1013,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
1014,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
1015,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
1016,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
1017,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
1018,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
1019,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
1020,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
1021,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
1022,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
1023,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
1024,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
1025,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
1026,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
1027,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
1028,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
1029,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
1030,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
1031,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
1032,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
1033,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
1034,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
1035,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
1036,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
1037,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
1038,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
1039,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
1040,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
1041,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
1042,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
1043,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
1044,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
1045,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
1046,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
1047,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
1048,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
1049,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
1050,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
1051,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
1052,2011,FEMALE,WHITE NON HISPANIC
1053,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
1054,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
1055,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
1056,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
1057,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
1058,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
1059,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
1060,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
1061,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
1062,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
1063,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
1064,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
1065,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
1066,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
1067,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
1068,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
1069,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
1070,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
1071,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
1072,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
1073,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
1074,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
1075,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
1076,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
1077,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
1078,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
1079,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
1080,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
1081,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
1082,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
1083,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
1084,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
1085,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
1086,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
1087,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
1088,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
1089,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
1090,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
1091,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
1092,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
1093,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
1094,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
1095,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
1096,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
1097,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
1098,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
1099,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
1100,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
1101,2011,FEMALE,WHITE NON HISPANIC
1102,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
1103,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
1104,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
1105,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
1106,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
1107,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
1108,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
1109,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
1110,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
1111,2011,FEMALE,BLACK NON HISPANIC
1112,2011,FEMALE,BLACK NON HISPANIC
1113,2011,FEMALE,BLACK NON HISPANIC
1114,2011,FEMALE,BLACK NON HISPANIC
1115,2011,FEMALE,BLACK NON HISPANIC
1116,2011,FEMALE,BLACK NON HISPANIC
1117,2011,FEMALE,BLACK NON HISPANIC
1118,2011,FEMALE,BLACK NON HISPANIC
1119,2011,FEMALE,BLACK NON HISPANIC
1120,2011,FEMALE,BLACK NON HISPANIC
1121,2011,FEMALE,BLACK NON HISPANIC
1122,2011,FEMALE,BLACK NON HISPANIC
1123,2011,FEMALE,BLACK NON HISPANIC
1124,2011,FEMALE,BLACK NON HISPANIC
1125,2011,FEMALE,BLACK NON HISPANIC
1126,2011,FEMALE,BLACK NON HISPANIC
1127,2011,FEMALE,BLACK NON HISPANIC
1128,2011,FEMALE,BLACK NON HISPANIC
1129,2011,FEMALE,BLACK NON HISPANIC
1130,2011,FEMALE,BLACK NON HISPANIC
1131,2011,FEMALE,BLACK NON HISPANIC
1132,2011,FEMALE,BLACK NON HISPANIC
1133,2011,FEMALE,BLACK NON HISPANIC
1134,2011,FEMALE,BLACK NON HISPANIC
1135,2011,FEMALE,BLACK NON HISPANIC
1136,2011,FEMALE,BLACK NON HISPANIC
1137,2011,FEMALE,BLACK NON HISPANIC
1138,2011,FEMALE,BLACK NON HISPANIC
1139,2011,FEMALE,BLACK NON HISPANIC
1140,2011,FEMALE,BLACK NON HISPANIC
1141,2011,FEMALE,BLACK NON HISPANIC
1142,2011,FEMALE,BLACK NON HISPANIC
1143,2011,FEMALE,BLACK NON HISPANIC
1144,2011,FEMALE,BLACK NON HISPANIC
1145,2011,FEMALE,BLACK NON HISPANIC
1146,2011,FEMALE,BLACK NON HISPANIC
1147,2011,FEMALE,BLACK NON HISPANIC
1148,2011,FEMALE,BLACK NON HISPANIC
1149,2011,FEMALE,BLACK NON HISPANIC
1150,2011,FEMALE,BLACK NON HISPANIC
1151,2011,FEMALE,BLACK NON HISPANIC
1152,2011,FEMALE,BLACK NON HISPANIC
1153,2011,FEMALE,BLACK NON HISPANIC
1154,2011,FEMALE,BLACK NON HISPANIC
1155,2011,FEMALE,BLACK NON HISPANIC
1156,2011,FEMALE,BLACK NON HISPANIC
1157,2011,FEMALE,BLACK NON HISPANIC
1158,2011,FEMALE,BLACK NON HISPANIC
1159,2011,FEMALE,BLACK NON HISPANIC
1160,2011,FEMALE,WHITE NON HISPANIC
1161,2011,FEMALE,BLACK NON HISPANIC
1162,2011,FEMALE,BLACK NON HISPANIC
1163,2011,FEMALE,BLACK NON HISPANIC
1164,2011,FEMALE,BLACK NON HISPANIC
1165,2011,FEMALE,BLACK NON HISPANIC
1166,2011,FEMALE,BLACK NON HISPANIC
1167,2011,FEMALE,BLACK NON HISPANIC
